"time","territoryFullName","territoryName","territoryKey","totalMandates","availableMandates","numParishes","numParishesApproved","blankVotes","blankVotesPercentage","nullVotes","nullVotesPercentage","votersPercentage","subscribedVoters","totalVoters","pre.totalMandates","pre.availableMandates","pre.blankVotes","pre.blankVotesPercentage","pre.nullVotes","pre.nullVotesPercentage","pre.votersPercentage","pre.subscribedVoters","pre.totalVoters","Council","District"
"2019-12-03 11:13:36","União das freguesias de Vale de Mendiz, Casal de Loivos e Vilarinho de Cotas","Vale de Mendiz, Casal de Loivos e Vilarinho","LOCAL-170123",NA,0,1,1,9,3.31,5,1.84,56.55,481,272,NA,0,1,0.32,6,1.9,56.33,561,316,"Alijó","Vila Real"
"2019-12-03 11:13:36","Beça","Beça","LOCAL-170203",NA,0,1,1,9,1.3,20,2.89,59.62,1159,691,NA,0,13,2.41,14,2.6,47.03,1146,539,"Boticas","Vila Real"
"2019-12-03 11:13:36","Covas do Barroso","Covas do Barroso","LOCAL-170208",NA,0,1,1,7,4.79,1,0.68,43.98,332,146,NA,0,3,1.97,3,1.97,44.19,344,152,"Boticas","Vila Real"
"2019-12-03 11:13:36","Dornelas","Dornelas","LOCAL-170210",NA,0,1,1,4,2.48,5,3.11,30.61,526,161,NA,0,2,1.06,3,1.59,33.45,565,189,"Boticas","Vila Real"
"2019-12-03 11:13:36","Pinho","Pinho","LOCAL-170213",NA,0,1,1,1,0.47,5,2.37,36.44,579,211,NA,0,4,1.77,2,0.88,39.51,572,226,"Boticas","Vila Real"
"2019-12-03 11:13:36","Sapiãos","Sapiãos","LOCAL-170215",NA,0,1,1,5,1.87,8,2.99,37.69,711,268,NA,0,3,0.97,1,0.32,44.32,695,308,"Boticas","Vila Real"
"2019-12-03 11:13:36","Alturas do Barroso e Cerdedo","Alturas do Barroso e Cerdedo","LOCAL-170217",NA,0,1,1,9,2.98,4,1.32,39.32,768,302,NA,0,6,2,2,0.67,38.71,775,300,"Boticas","Vila Real"
"2019-12-03 11:13:36","Ardãos e Bobadela","Ardãos e Bobadela","LOCAL-170218",NA,0,1,1,3,0.84,13,3.65,39.29,906,356,NA,0,14,3.75,14,3.75,40.59,919,373,"Boticas","Vila Real"
"2019-12-03 11:13:36","Boticas e Granja","Boticas e Granja","LOCAL-170219",NA,0,1,1,12,1.4,26,3.03,48.61,1763,857,NA,0,16,1.82,17,1.94,51.8,1693,877,"Boticas","Vila Real"
"2019-12-03 11:13:36","Codessoso, Curros e Fiães do Tâmega","Codessoso, Curros e Fiães do Tâmega","LOCAL-170220",NA,0,1,1,3,1.35,1,0.45,47.45,470,223,NA,0,1,0.45,0,0,45.95,481,221,"Boticas","Vila Real"
"2019-12-03 11:13:36","Vilar e Viveiro","Vilar e Viveiro","LOCAL-170221",NA,0,1,1,1,0.31,4,1.25,51.12,624,319,NA,0,1,0.37,4,1.49,42.68,628,268,"Boticas","Vila Real"
"2019-12-03 11:13:36","Águas Frias","Águas Frias","LOCAL-170301",NA,0,1,1,8,2.25,9,2.54,43.24,821,355,NA,0,7,1.76,7,1.76,44.32,898,398,"Chaves","Vila Real"
"2019-12-03 11:13:36","Anelhe","Anelhe","LOCAL-170302",NA,0,1,1,3,1.65,2,1.1,33.09,550,182,NA,0,3,1.29,1,0.43,43.39,537,233,"Chaves","Vila Real"
"2019-12-03 11:13:36","Bustelo","Bustelo","LOCAL-170305",NA,0,1,1,11,4.4,5,2,44.48,562,250,NA,0,6,2.28,5,1.9,44.5,591,263,"Chaves","Vila Real"
"2019-12-03 11:13:36","Cimo de Vila da Castanheira","Cimo de Vila da Castanheira","LOCAL-170309",NA,0,1,1,1,0.54,8,4.32,34.01,544,185,NA,0,4,1.67,3,1.26,40.03,597,239,"Chaves","Vila Real"
"2019-12-03 11:13:36","Curalha","Curalha","LOCAL-170310",NA,0,1,1,11,5.05,2,0.92,39.35,554,218,NA,0,5,1.95,4,1.56,45.71,560,256,"Chaves","Vila Real"
"2019-12-03 11:13:36","Ervededo","Ervededo","LOCAL-170312",NA,0,1,1,4,1.23,9,2.76,36.63,890,326,NA,0,7,2.02,9,2.59,36.49,951,347,"Chaves","Vila Real"
"2019-12-03 11:13:36","Faiões","Faiões","LOCAL-170313",NA,0,1,1,16,3.79,16,3.79,51.91,813,422,NA,0,20,4.54,14,3.17,52.31,843,441,"Chaves","Vila Real"
"2019-12-03 11:13:36","Lama de Arcos","Lama de Arcos","LOCAL-170314",NA,0,1,1,3,1.72,6,3.45,45.55,382,174,NA,0,0,0,4,2.01,46.71,426,199,"Chaves","Vila Real"
"2019-12-03 11:13:36","Mairos","Mairos","LOCAL-170316",NA,0,1,1,2,1.21,2,1.21,47.83,345,165,NA,0,1,0.55,3,1.66,49.45,366,181,"Chaves","Vila Real"
"2019-12-03 11:13:36","Moreiras","Moreiras","LOCAL-170317",NA,0,1,1,4,4,3,3,34.48,290,100,NA,0,3,2.05,4,2.74,47.1,310,146,"Chaves","Vila Real"
"2019-12-03 11:13:36","Nogueira da Montanha","Nogueira da Montanha","LOCAL-170318",NA,0,1,1,4,1.5,14,5.26,37.31,713,266,NA,0,3,0.96,4,1.29,38.59,806,311,"Chaves","Vila Real"
"2019-12-03 11:13:36","Oura","Oura","LOCAL-170320",NA,0,1,1,2,0.83,7,2.89,38.66,626,242,NA,0,6,1.89,9,2.83,47.96,663,318,"Chaves","Vila Real"
"2019-12-03 11:13:36","Outeiro Seco","Outeiro Seco","LOCAL-170321",NA,0,1,1,6,1.45,13,3.14,46.73,886,414,NA,0,12,2.54,11,2.33,50.75,932,473,"Chaves","Vila Real"
"2019-12-03 11:13:36","Paradela","Paradela","LOCAL-170322",NA,0,1,1,5,3.73,8,5.97,47.86,280,134,NA,0,4,2.58,3,1.94,50.82,305,155,"Chaves","Vila Real"
"2019-12-03 11:13:36","Redondelo","Redondelo","LOCAL-170324",NA,0,1,1,7,2.88,4,1.65,40.77,596,243,NA,0,5,1.97,7,2.76,40.64,625,254,"Chaves","Vila Real"
"2019-12-03 11:13:36","Sanfins","Sanfins","LOCAL-170327",NA,0,1,1,0,0,6,5.83,32.91,313,103,NA,0,1,0.81,0,0,35.53,349,124,"Chaves","Vila Real"
"2019-12-03 11:13:36","Santa Leocádia","Santa Leocádia","LOCAL-170329",NA,0,1,1,2,1.54,4,3.08,34.48,377,130,NA,0,0,0,4,2.47,36.65,442,162,"Chaves","Vila Real"
"2019-12-03 11:13:36","Santo António de Monforte","Santo António de Monforte","LOCAL-170330",NA,0,1,1,2,0.84,8,3.35,48.19,496,239,NA,0,8,3.15,6,2.36,49.13,517,254,"Chaves","Vila Real"
"2019-12-03 11:13:36","Santo Estêvão","Santo Estêvão","LOCAL-170331",NA,0,1,1,9,3.9,10,4.33,35.59,649,231,NA,0,11,4.12,8,3,40.58,658,267,"Chaves","Vila Real"
"2019-12-03 11:13:36","São Pedro de Agostém","São Pedro de Agostém","LOCAL-170333",NA,0,1,1,27,4.19,19,2.95,40.94,1573,644,NA,0,16,2.37,14,2.07,42.78,1578,675,"Chaves","Vila Real"
"2019-12-03 11:13:36","São Vicente","São Vicente","LOCAL-170334",NA,0,1,1,1,0.75,1,0.75,45.24,294,133,NA,0,2,1.39,1,0.69,42.86,336,144,"Chaves","Vila Real"
"2019-12-03 11:13:36","Tronco","Tronco","LOCAL-170340",NA,0,1,1,1,1.1,2,2.2,31.38,290,91,NA,0,4,3.25,4,3.25,38.08,323,123,"Chaves","Vila Real"
"2019-12-03 11:13:36","Vale de Anta","Vale de Anta","LOCAL-170341",NA,0,1,1,14,1.86,20,2.66,53.34,1408,751,NA,0,12,1.52,16,2.03,55.11,1428,787,"Chaves","Vila Real"
"2019-12-03 11:13:36","Vila Verde da Raia","Vila Verde da Raia","LOCAL-170343",NA,0,1,1,9,2.29,10,2.54,43.28,908,393,NA,0,13,2.78,16,3.42,50.54,926,468,"Chaves","Vila Real"
"2019-12-03 11:13:36","Vilar de Nantes","Vilar de Nantes","LOCAL-170344",NA,0,1,1,20,2.16,30,3.24,48.79,1896,925,NA,0,18,1.78,25,2.48,52.06,1938,1009,"Chaves","Vila Real"
"2019-12-03 11:13:36","Vilarelho da Raia","Vilarelho da Raia","LOCAL-170345",NA,0,1,1,4,1.47,8,2.94,38.91,699,272,NA,0,4,1.23,6,1.84,43.7,746,326,"Chaves","Vila Real"
"2019-12-03 11:13:36","Vilas Boas","Vilas Boas","LOCAL-170347",NA,0,1,1,0,0,2,2.04,40,245,98,NA,0,1,0.98,2,1.96,42.15,242,102,"Chaves","Vila Real"
"2019-12-03 11:13:36","Vilela Seca","Vilela Seca","LOCAL-170348",NA,0,1,1,3,2.13,7,4.96,38.74,364,141,NA,0,4,2.5,1,0.63,42.11,380,160,"Chaves","Vila Real"
"2019-12-03 11:13:36","Vilela do Tâmega","Vilela do Tâmega","LOCAL-170349",NA,0,1,1,4,2.06,7,3.61,46.97,413,194,NA,0,11,5.05,11,5.05,50,436,218,"Chaves","Vila Real"
"2019-12-03 11:13:36","Santa Maria Maior","Santa Maria Maior","LOCAL-170350",NA,0,1,1,126,2.41,123,2.36,43.84,11906,5220,NA,0,120,2.14,87,1.55,47.14,11923,5620,"Chaves","Vila Real"
"2019-12-03 11:13:36","Planalto de Monforte (União das freguesias de Oucidres e Bobadela)","Planalto de Monforte (Oucidres e Bobadela)","LOCAL-170353",NA,0,1,1,5,3.33,1,0.67,39.37,381,150,NA,0,1,0.62,6,3.73,37.35,431,161,"Chaves","Vila Real"
"2019-12-03 11:13:36","União das freguesias da Madalena e Samaiões","Madalena e Samaiões","LOCAL-170354",NA,0,1,1,34,2.63,30,2.32,42.23,3064,1294,NA,0,21,1.4,33,2.19,45.84,3283,1505,"Chaves","Vila Real"
"2019-12-03 11:13:36","União das freguesias das Eiras, São Julião de Montenegro e Cela","Eiras, São Julião de Montenegro e Cela","LOCAL-170355",NA,0,1,1,9,1.91,11,2.34,48.61,969,471,NA,0,15,2.85,10,1.9,51.52,1023,527,"Chaves","Vila Real"
"2019-12-03 11:13:36","União das freguesias de Calvão e Soutelinho da Raia","Calvão e Soutelinho da Raia","LOCAL-170356",NA,0,1,1,5,1.87,13,4.85,35.26,760,268,NA,0,11,3.75,5,1.71,35.95,815,293,"Chaves","Vila Real"
"2019-12-03 11:13:36","União das freguesias de Loivos e Póvoa de Agrações","Loivos e Póvoa de Agrações","LOCAL-170357",NA,0,1,1,6,1.85,9,2.77,37.02,878,325,NA,0,2,0.51,16,4.06,40.33,977,394,"Chaves","Vila Real"
"2019-12-03 11:13:36","União das freguesias de Santa Cruz/Trindade e Sanjurge","Santa Cruz/Trindade e Sanjurge","LOCAL-170358",NA,0,1,1,34,2.17,44,2.81,42.31,3704,1567,NA,0,38,2.3,26,1.57,45.33,3642,1651,"Chaves","Vila Real"
"2019-12-03 11:13:36","União das freguesias de Soutelo e Seara Velha","Soutelo e Seara Velha","LOCAL-170359",NA,0,1,1,9,2.84,15,4.73,46.28,685,317,NA,0,10,2.96,8,2.37,48.35,699,338,"Chaves","Vila Real"
"2019-12-03 11:13:36","União das freguesias de Travancas e Roriz","Travancas e Roriz","LOCAL-170360",NA,0,1,1,3,1.12,6,2.24,39.01,687,268,NA,0,4,1.42,7,2.48,37.8,746,282,"Chaves","Vila Real"
"2019-12-03 11:13:36","Vidago (União das freguesias de Vidago, Arcossó, Selhariz e Vilarinho das Paranheiras)","Vidago, Arcossó, Selhariz, Vilarinho Paranheiras","LOCAL-170361",NA,0,1,1,25,2.75,14,1.54,44.67,2035,909,NA,0,25,2.46,24,2.36,48.73,2087,1017,"Chaves","Vila Real"
"2019-12-03 11:13:36","Barqueiros","Barqueiros","LOCAL-170401",NA,0,1,1,3,1.05,3,1.05,50.8,561,285,NA,0,5,1.52,2,0.61,54.2,607,329,"Mesão Frio","Vila Real"
"2019-12-03 11:13:36","Cidadelhe","Cidadelhe","LOCAL-170402",NA,0,1,1,0,0,3,3.66,57.75,142,82,NA,0,0,0,1,1.05,59.38,160,95,"Mesão Frio","Vila Real"
"2019-12-03 11:13:36","Oliveira","Oliveira","LOCAL-170403",NA,0,1,1,4,2.22,1,0.56,49.59,363,180,NA,0,2,0.95,1,0.48,54.26,387,210,"Mesão Frio","Vila Real"
"2019-12-03 11:13:36","Vila Marim","Vila Marim","LOCAL-170407",NA,0,1,1,12,2.91,12,2.91,38.38,1076,413,NA,0,7,1.3,11,2.04,44.61,1206,538,"Mesão Frio","Vila Real"
"2019-12-03 11:13:36","Mesão Frio (Santo André)","Mesão Frio (Santo André)","LOCAL-170408",NA,0,1,1,15,1.82,19,2.31,50.93,1616,823,NA,0,6,0.62,20,2.08,55.87,1720,961,"Mesão Frio","Vila Real"
"2019-12-03 11:13:36","Atei","Atei","LOCAL-170501",NA,0,1,1,7,1.33,9,1.71,41.29,1274,526,NA,0,4,0.64,8,1.28,47.14,1330,627,"Mondim de Basto","Vila Real"
"2019-12-03 11:13:36","Bilhó","Bilhó","LOCAL-170502",NA,0,1,1,6,2.28,4,1.52,40.03,657,263,NA,0,5,1.62,7,2.27,42.54,724,308,"Mondim de Basto","Vila Real"
"2019-12-03 11:13:36","São Cristóvão de Mondim de Basto","São Cristóvão de Mondim de Basto","LOCAL-170505",NA,0,1,1,36,2.28,31,1.97,49.75,3168,1576,NA,0,31,1.91,23,1.41,49.82,3266,1627,"Mondim de Basto","Vila Real"
"2019-12-03 11:13:36","Vilar de Ferreiros","Vilar de Ferreiros","LOCAL-170508",NA,0,1,1,12,2.18,5,0.91,43.51,1264,550,NA,0,7,1.16,11,1.82,42.6,1418,604,"Mondim de Basto","Vila Real"
"2019-12-03 11:13:36","União das freguesias de Campanhó e Paradança","Campanhó e Paradança","LOCAL-170509",NA,0,1,1,9,2.48,5,1.38,37.31,973,363,NA,0,4,0.93,2,0.46,43.76,985,431,"Mondim de Basto","Vila Real"
"2019-12-03 11:13:36","União das freguesias de Ermelo e Pardelhas","Ermelo e Pardelhas","LOCAL-170510",NA,0,1,1,0,0,8,3.14,40.41,631,255,NA,0,1,0.32,5,1.62,39.06,791,309,"Mondim de Basto","Vila Real"
"2019-12-03 11:13:36","Cabril","Cabril","LOCAL-170601",NA,0,1,1,5,1.92,3,1.15,46.26,562,260,NA,0,4,1.47,4,1.47,43.54,627,273,"Montalegre","Vila Real"
"2019-12-03 11:13:36","Cervos","Cervos","LOCAL-170603",NA,0,1,1,2,2.44,1,1.22,19.95,411,82,NA,0,1,0.69,2,1.38,34.69,418,145,"Montalegre","Vila Real"
"2019-12-03 11:13:36","Chã","Chã","LOCAL-170604",NA,0,1,1,6,1.75,6,1.75,29.61,1155,342,NA,0,6,1.67,2,0.56,31.41,1146,360,"Montalegre","Vila Real"
"2019-12-03 11:13:36","Covelo do Gerês","Covelo do Gerês","LOCAL-170607",NA,0,1,1,0,0,3,3.03,52.66,188,99,NA,0,3,2.7,1,0.9,52.36,212,111,"Montalegre","Vila Real"
"2019-12-03 11:13:36","Ferral","Ferral","LOCAL-170609",NA,0,1,1,2,1.14,3,1.71,45.45,385,175,NA,0,3,1.36,2,0.9,49.55,446,221,"Montalegre","Vila Real"
"2019-12-03 11:13:36","Gralhas","Gralhas","LOCAL-170612",NA,0,1,1,3,2.26,5,3.76,43.04,309,133,NA,0,2,1.32,8,5.26,49.84,305,152,"Montalegre","Vila Real"
"2019-12-03 11:13:36","Morgade","Morgade","LOCAL-170616",NA,0,1,1,1,14.29,0,0,2.15,325,7,NA,0,3,2.17,0,0,40.83,338,138,"Montalegre","Vila Real"
"2019-12-03 11:13:36","Negrões","Negrões","LOCAL-170618",NA,0,1,1,3,2.86,0,0,44.87,234,105,NA,0,0,0,0,0,36.7,297,109,"Montalegre","Vila Real"
"2019-12-03 11:13:36","Outeiro","Outeiro","LOCAL-170619",NA,0,1,1,0,0,0,0,42.79,201,86,NA,0,2,2.17,1,1.09,44.02,209,92,"Montalegre","Vila Real"
"2019-12-03 11:13:36","Pitões das Junias","Pitões das Junias","LOCAL-170623",NA,0,1,1,4,3.54,0,0,38.57,293,113,NA,0,3,2.83,0,0,34.64,306,106,"Montalegre","Vila Real"
"2019-12-03 11:13:36","Reigoso","Reigoso","LOCAL-170625",NA,0,1,1,2,2.3,1,1.15,31.07,280,87,NA,0,0,0,0,0,35.99,289,104,"Montalegre","Vila Real"
"2019-12-03 11:13:36","Salto","Salto","LOCAL-170626",NA,0,1,1,16,2.07,15,1.94,48.13,1608,774,NA,0,9,1.07,14,1.66,49.07,1720,844,"Montalegre","Vila Real"
"2019-12-03 11:13:36","Santo André","Santo André","LOCAL-170627",NA,0,1,1,0,0,4,3.39,40,295,118,NA,0,5,4,1,0.8,38.82,322,125,"Montalegre","Vila Real"
"2019-12-03 11:13:36","Sarraquinhos","Sarraquinhos","LOCAL-170629",NA,0,1,1,5,5.38,6,6.45,19.96,466,93,NA,0,0,0,3,2.21,28.33,480,136,"Montalegre","Vila Real"
"2019-12-03 11:13:36","Solveira","Solveira","LOCAL-170631",NA,0,1,1,1,1.28,4,5.13,28.78,271,78,NA,0,2,2.67,2,2.67,24.92,301,75,"Montalegre","Vila Real"
"2019-12-03 11:13:36","Tourém","Tourém","LOCAL-170632",NA,0,1,1,2,2.41,1,1.2,45.86,181,83,NA,0,0,0,0,0,44.86,185,83,"Montalegre","Vila Real"
"2019-12-03 11:13:36","Vila da Ponte","Vila da Ponte","LOCAL-170635",NA,0,1,1,1,0.67,4,2.67,54.35,276,150,NA,0,2,1.44,4,2.88,45.87,303,139,"Montalegre","Vila Real"
"2019-12-03 11:13:36","União das freguesias de Cambeses do Rio, Donões e Mourilhe","Cambeses do Rio, Donões e Mourilhe","LOCAL-170636",NA,0,1,1,6,3.26,11,5.98,28.71,641,184,NA,0,6,3.19,4,2.13,28.53,659,188,"Montalegre","Vila Real"
"2019-12-03 11:13:36","União das freguesias de Meixedo e Padornelos","Meixedo e Padornelos","LOCAL-170637",NA,0,1,1,6,3.45,7,4.02,29.1,598,174,NA,0,0,0,2,0.99,31.97,635,203,"Montalegre","Vila Real"
"2019-12-03 11:13:36","União das freguesias de Montalegre e Padroso","Montalegre e Padroso","LOCAL-170638",NA,0,1,1,26,2.62,5,0.5,45.28,2191,992,NA,0,23,2.05,11,0.98,51.28,2188,1122,"Montalegre","Vila Real"
"2019-12-03 11:13:36","União das freguesias de Paradela, Contim e Fiães","Paradela, Contim e Fiães","LOCAL-170639",NA,0,1,1,4,2.37,6,3.55,29.29,577,169,NA,0,5,2.44,5,2.44,32.28,635,205,"Montalegre","Vila Real"
"2019-12-03 11:13:36","União das freguesias de Sezelhe e Covelães","Sezelhe e Covelães","LOCAL-170640",NA,0,1,1,9,5.66,3,1.89,37.24,427,159,NA,0,4,2.27,4,2.27,37.13,474,176,"Montalegre","Vila Real"
"2019-12-03 11:13:36","União das freguesias de Venda Nova e Pondras","Venda Nova e Pondras","LOCAL-170641",NA,0,1,1,8,3.57,5,2.23,42.91,522,224,NA,0,3,1.3,0,0,40.93,562,230,"Montalegre","Vila Real"
"2019-12-03 11:13:36","União das freguesias de Viade de Baixo e Fervidelas","Viade de Baixo e Fervidelas","LOCAL-170642",NA,0,1,1,11,2.74,3,0.75,39.53,1017,402,NA,0,7,1.57,2,0.45,40.93,1092,447,"Montalegre","Vila Real"
"2019-12-03 11:13:36","União das freguesias de Vilar de Perdizes e Meixide","Vilar de Perdizes e Meixide","LOCAL-170643",NA,0,1,1,5,1.97,9,3.54,29.99,847,254,NA,0,8,2.47,7,2.16,37.67,860,324,"Montalegre","Vila Real"
"2019-12-03 11:13:36","Candedo","Candedo","LOCAL-170701",NA,0,1,1,8,1.52,16,3.04,47.48,1110,527,NA,0,14,2.46,22,3.87,49.13,1156,568,"Murça","Vila Real"
"2019-12-03 11:13:36","Fiolhoso","Fiolhoso","LOCAL-170703",NA,0,1,1,9,3.9,5,2.16,32.13,719,231,NA,0,4,1.48,5,1.85,34.17,793,271,"Murça","Vila Real"
"2019-12-03 11:13:36","Jou","Jou","LOCAL-170704",NA,0,1,1,15,4.87,5,1.62,40.37,763,308,NA,0,10,2.86,13,3.71,42.89,816,350,"Murça","Vila Real"
"2019-12-03 11:13:36","Murça","Murça","LOCAL-170705",NA,0,1,1,31,3,27,2.61,51.57,2007,1035,NA,0,18,1.61,36,3.21,54.68,2050,1121,"Murça","Vila Real"
"2019-12-03 11:13:36","Valongo de Milhais","Valongo de Milhais","LOCAL-170708",NA,0,1,1,3,1.85,3,1.85,40.81,397,162,NA,0,1,0.55,9,4.95,41.74,436,182,"Murça","Vila Real"
"2019-12-03 11:13:36","União das freguesias de Carva e Vilares","Carva e Vilares","LOCAL-170710",NA,0,1,1,13,4.98,4,1.53,43.79,596,261,NA,0,9,3.37,2,0.75,39.67,673,267,"Murça","Vila Real"
"2019-12-03 11:13:36","União das freguesias de Noura e Palheiros","Noura e Palheiros","LOCAL-170711",NA,0,1,1,7,1.44,10,2.05,47.89,1017,487,NA,0,13,2.43,15,2.81,51.45,1038,534,"Murça","Vila Real"
"2019-12-03 11:13:36","Fontelas","Fontelas","LOCAL-170802",NA,0,1,1,9,2.74,7,2.13,49.47,665,329,NA,0,3,0.71,6,1.41,57.51,739,425,"Peso da Régua","Vila Real"
"2019-12-03 11:13:36","Loureiro","Loureiro","LOCAL-170805",NA,0,1,1,11,2.47,7,1.57,44.28,1005,445,NA,0,21,3.82,3,0.55,48.8,1127,550,"Peso da Régua","Vila Real"
"2019-12-03 11:13:36","Sedielos","Sedielos","LOCAL-170809",NA,0,1,1,6,1.75,10,2.92,32.15,1067,343,NA,0,5,1.25,6,1.5,34.87,1147,400,"Peso da Régua","Vila Real"
"2019-12-03 11:13:36","Vilarinho dos Freires","Vilarinho dos Freires","LOCAL-170810",NA,0,1,1,8,2.35,7,2.06,40.62,837,340,NA,0,5,1.14,3,0.69,45.38,963,437,"Peso da Régua","Vila Real"
"2019-12-03 11:13:36","União das freguesias de Galafura e Covelinhas","Galafura e Covelinhas","LOCAL-170813",NA,0,1,1,5,1.45,19,5.51,35.31,977,345,NA,0,5,1.11,6,1.33,43.53,1036,451,"Peso da Régua","Vila Real"
"2019-12-03 11:13:36","União das freguesias de Moura Morta e Vinhós","Moura Morta e Vinhós","LOCAL-170814",NA,0,1,1,7,2.07,7,2.07,38.11,887,338,NA,0,7,1.71,8,1.96,42.96,952,409,"Peso da Régua","Vila Real"
"2019-12-03 11:13:36","União das freguesias de Peso da Régua e Godim","Peso da Régua e Godim","LOCAL-170815",NA,0,1,1,91,2.1,59,1.36,49.08,8837,4337,NA,0,83,1.75,82,1.73,53.03,8948,4745,"Peso da Régua","Vila Real"
"2019-12-03 11:13:36","União das freguesias de Poiares e Canelas","Poiares e Canelas","LOCAL-170816",NA,0,1,1,9,1.67,12,2.23,38.21,1408,538,NA,0,8,1.14,7,1,47.36,1480,701,"Peso da Régua","Vila Real"
"2019-12-03 11:13:36","Alvadia","Alvadia","LOCAL-170901",NA,0,1,1,0,0,1,0.77,45.14,288,130,NA,0,2,1.46,3,2.19,43.91,312,137,"Ribeira de Pena","Vila Real"
"2019-12-03 11:13:36","Canedo","Canedo","LOCAL-170902",NA,0,1,1,4,2.45,4,2.45,23.19,703,163,NA,0,0,0,3,1.55,26.77,721,193,"Ribeira de Pena","Vila Real"
"2019-12-03 11:13:36","Santa Marinha","Santa Marinha","LOCAL-170906",NA,0,1,1,8,2.48,9,2.79,32.53,993,323,NA,0,3,0.89,4,1.19,34.11,985,336,"Ribeira de Pena","Vila Real"
"2019-12-03 11:13:36","União das freguesias de Cerva e Limões","Cerva e Limões","LOCAL-170908",NA,0,1,1,18,1.53,28,2.38,41.39,2846,1178,NA,0,14,1.12,24,1.92,43.08,2906,1252,"Ribeira de Pena","Vila Real"
"2019-12-03 11:13:36","União das freguesias de Ribeira de Pena (Salvador) e Santo Aleixo de Além-Tâmega","Salvador e Santo Aleixo de Além-Tâmega","LOCAL-170909",NA,0,1,1,20,1.32,31,2.05,39.92,3785,1511,NA,0,22,1.37,25,1.56,42.23,3805,1607,"Ribeira de Pena","Vila Real"
"2019-12-03 11:13:36","Celeirós","Celeirós","LOCAL-171001",NA,0,1,1,3,2.75,2,1.83,53.96,202,109,NA,0,7,5.47,1,0.78,55.9,229,128,"Sabrosa","Vila Real"
"2019-12-03 11:13:36","Covas do Douro","Covas do Douro","LOCAL-171002",NA,0,1,1,6,2.78,6,2.78,51.43,420,216,NA,0,5,1.92,7,2.69,55.56,468,260,"Sabrosa","Vila Real"
"2019-12-03 11:13:36","Gouvinhas","Gouvinhas","LOCAL-171004",NA,0,1,1,1,0.94,6,5.66,36.18,293,106,NA,0,0,0,3,2.46,39.1,312,122,"Sabrosa","Vila Real"
"2019-12-03 11:13:36","Parada de Pinhão","Parada de Pinhão","LOCAL-171005",NA,0,1,1,1,0.55,6,3.28,58.84,311,183,NA,0,4,1.94,3,1.46,59.71,345,206,"Sabrosa","Vila Real"
"2019-12-03 11:13:36","Paços","Paços","LOCAL-171007",NA,0,1,1,7,2.32,11,3.64,38.87,777,302,NA,0,10,2.83,11,3.12,45.03,784,353,"Sabrosa","Vila Real"
"2019-12-03 11:13:36","Sabrosa","Sabrosa","LOCAL-171009",NA,0,1,1,15,2.38,12,1.9,58.23,1082,630,NA,0,11,1.53,12,1.66,66.09,1091,721,"Sabrosa","Vila Real"
"2019-12-03 11:13:36","São Lourenço de Ribapinhão","São Lourenço de Ribapinhão","LOCAL-171011",NA,0,1,1,5,2.96,7,4.14,37.56,450,169,NA,0,2,0.97,7,3.38,42.07,492,207,"Sabrosa","Vila Real"
"2019-12-03 11:13:36","Souto Maior","Souto Maior","LOCAL-171013",NA,0,1,1,6,2.73,6,2.73,41.83,526,220,NA,0,4,1.46,3,1.09,51.41,533,274,"Sabrosa","Vila Real"
"2019-12-03 11:13:36","Torre do Pinhão","Torre do Pinhão","LOCAL-171014",NA,0,1,1,1,0.57,5,2.86,45.81,382,175,NA,0,2,1.03,2,1.03,44.02,443,195,"Sabrosa","Vila Real"
"2019-12-03 11:13:36","Vilarinho de São Romão","Vilarinho de São Romão","LOCAL-171015",NA,0,1,1,0,0,6,5.31,40.36,280,113,NA,0,1,0.73,3,2.19,42.68,321,137,"Sabrosa","Vila Real"
"2019-12-03 11:13:36","União das freguesias de Provesende, Gouvães do Douro e São Cristóvão do Douro","Provesende, Gouvães e S.Cristóvão do Douro","LOCAL-171016",NA,0,1,1,10,3.88,6,2.33,51.09,505,258,NA,0,5,1.66,8,2.65,52.71,573,302,"Sabrosa","Vila Real"
"2019-12-03 11:13:36","União das freguesias de São Martinho de Antas e Paradela de Guiães","São Martinho de Antas e Paradela de Guiães","LOCAL-171017",NA,0,1,1,11,2.33,18,3.81,40.62,1162,472,NA,0,12,2.19,14,2.56,46.16,1185,547,"Sabrosa","Vila Real"
"2019-12-03 11:13:36","Alvações do Corgo","Alvações do Corgo","LOCAL-171101",NA,0,1,1,2,0.8,3,1.2,56.82,440,250,NA,0,2,0.7,1,0.35,57.37,495,284,"Santa Marta de Penaguião","Vila Real"
"2019-12-03 11:13:36","Cumieira","Cumieira","LOCAL-171102",NA,0,1,1,16,2.76,16,2.76,50.13,1155,579,NA,0,9,1.45,9,1.45,50.65,1224,620,"Santa Marta de Penaguião","Vila Real"
"2019-12-03 11:13:36","Fontes","Fontes","LOCAL-171103",NA,0,1,1,8,2.04,3,0.76,38.95,1009,393,NA,0,3,0.65,7,1.53,43.14,1064,459,"Santa Marta de Penaguião","Vila Real"
"2019-12-03 11:13:36","Medrões","Medrões","LOCAL-171106",NA,0,1,1,3,1.17,5,1.95,51.1,501,256,NA,0,5,1.82,6,2.18,51.98,529,275,"Santa Marta de Penaguião","Vila Real"
