"time","territoryFullName","territoryName","territoryKey","totalMandates","availableMandates","numParishes","numParishesApproved","blankVotes","blankVotesPercentage","nullVotes","nullVotesPercentage","votersPercentage","subscribedVoters","totalVoters","pre.totalMandates","pre.availableMandates","pre.blankVotes","pre.blankVotesPercentage","pre.nullVotes","pre.nullVotesPercentage","pre.votersPercentage","pre.subscribedVoters","pre.totalVoters"
"2019-10-06 23:45:02","Bragança","Bragança","LOCAL-040000",3,0,226,226,1306,2.06,1416,2.23,44.89,141541,63534,3,0,1189,1.71,1408,2.02,47.23,147465,69644
"2019-10-06 23:45:02","Castelo Branco","Castelo Branco","LOCAL-050000",4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,4,0,2091,2.01,2167,2.08,57.46,181378,104223
"2019-10-06 23:45:02","Coimbra","Coimbra","LOCAL-060000",9,0,155,155,6889,3.38,3814,1.87,53.66,380095,203950,9,0,5929,2.69,3536,1.61,56.33,390947,220211
"2019-10-06 23:45:02","Évora","Évora","LOCAL-070000",3,0,69,69,1680,2.27,1047,1.41,54.15,136696,74026,3,0,1421,1.68,1079,1.28,59.9,141258,84617
"2019-10-06 23:45:02","Faro","Faro","LOCAL-080000",9,0,67,67,4900,2.84,3069,1.78,45.83,376801,172699,9,0,4286,2.25,3079,1.62,51.38,370764,190484
"2019-10-06 23:45:02","Guarda","Guarda","LOCAL-090000",3,0,242,242,2026,2.64,2057,2.68,50.58,151535,76649,4,0,1689,1.98,1987,2.32,52.29,163462,85469
"2019-10-06 23:45:02","Leiria","Leiria","LOCAL-100000",10,0,110,110,8202,3.67,5152,2.3,53.87,414969,223540,10,0,6902,2.89,4699,1.97,56.26,423801,238433
"2019-10-06 23:45:02","Lisboa","Lisboa","LOCAL-110000",39,9,134,132,22963,2.15,15721,1.47,57.07,1867901,1065997,39,0,21416,1.92,16667,1.49,60.39,1849653,1116978
"2019-10-06 23:45:02","Madeira","Madeira","LOCAL-300000",6,0,54,54,697,0.54,2292,1.77,50.29,258144,129821,6,0,1018,0.81,3597,2.88,48.9,255821,125104
"2019-10-06 23:45:02","Portalegre","Portalegre","LOCAL-120000",2,0,69,69,1188,2.32,988,1.93,53.13,96391,51212,2,0,1130,1.92,896,1.52,58.31,101189,59004
"2019-10-06 23:45:02","Porto","Porto","LOCAL-130000",40,0,243,243,21233,2.27,15185,1.63,58.59,1594688,934379,39,0,18902,1.97,14073,1.47,60.3,1591787,959919
"2019-10-06 23:45:02","Santarém","Santarém","LOCAL-140000",9,0,141,141,6022,2.91,4011,1.94,54.38,380489,206918,9,0,5142,2.26,3967,1.74,57.87,393314,227620
"2019-10-06 23:45:02","Setúbal","Setúbal","LOCAL-150000",10,8,55,52,7511,2.13,5422,1.54,53.58,657503,352316,12,0,6587,1.75,5575,1.48,58.22,646295,376244
"2019-10-06 23:45:02","Viana do Castelo","Viana do Castelo","LOCAL-160000",6,0,208,208,3617,2.97,2199,1.8,50.6,240917,121913,6,0,3228,2.51,2141,1.67,50.74,253219,128488
"2019-10-06 23:45:02","Vila Real","Vila Real","LOCAL-170000",5,0,197,197,2258,2.25,2397,2.39,45.76,219087,100260,5,0,1919,1.74,1960,1.78,48.26,228497,110273
"2019-10-06 23:45:02","Viseu","Viseu","LOCAL-180000",8,0,277,277,4995,2.81,3700,2.08,51.04,348061,177647,9,0,4235,2.22,3632,1.9,51.28,371931,190712
"2019-10-06 23:50:02","Território Nacional","Território Nacional","LOCAL-500000",209,17,3092,3087,128180,2.56,87563,1.75,54.44,9210758,5014231,212,0,111232,2.1,85420,1.61,56.92,9308618,5298123
"2019-10-06 23:50:02","Açores","Açores","LOCAL-400000",5,0,156,156,3926,4.7,1363,1.63,36.5,228954,83565,5,0,3047,3.25,1583,1.69,41.22,227546,93803
"2019-10-06 23:50:02","Aveiro","Aveiro","LOCAL-010000",16,0,147,147,10642,3.02,6375,1.81,54.55,645655,352179,16,0,9163,2.49,6130,1.67,56.31,653597,368071
"2019-10-06 23:50:02","Beja","Beja","LOCAL-020000",3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,3,0,1230,1.65,1132,1.52,57.77,128926,74485
"2019-10-06 23:50:02","Braga","Braga","LOCAL-030000",19,0,347,347,14504,3.12,8029,1.72,59.83,778173,465570,19,0,10708,2.26,6112,1.29,60.21,787768,474341
"2019-10-06 23:50:02","Bragança","Bragança","LOCAL-040000",3,0,226,226,1306,2.06,1416,2.23,44.89,141541,63534,3,0,1189,1.71,1408,2.02,47.23,147465,69644
"2019-10-06 23:50:02","Castelo Branco","Castelo Branco","LOCAL-050000",4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,4,0,2091,2.01,2167,2.08,57.46,181378,104223
"2019-10-06 23:50:02","Coimbra","Coimbra","LOCAL-060000",9,0,155,155,6889,3.38,3814,1.87,53.66,380095,203950,9,0,5929,2.69,3536,1.61,56.33,390947,220211
"2019-10-06 23:50:02","Évora","Évora","LOCAL-070000",3,0,69,69,1680,2.27,1047,1.41,54.15,136696,74026,3,0,1421,1.68,1079,1.28,59.9,141258,84617
"2019-10-06 23:50:02","Faro","Faro","LOCAL-080000",9,0,67,67,4900,2.84,3069,1.78,45.83,376801,172699,9,0,4286,2.25,3079,1.62,51.38,370764,190484
"2019-10-06 23:50:02","Guarda","Guarda","LOCAL-090000",3,0,242,242,2026,2.64,2057,2.68,50.58,151535,76649,4,0,1689,1.98,1987,2.32,52.29,163462,85469
"2019-10-06 23:50:02","Leiria","Leiria","LOCAL-100000",10,0,110,110,8202,3.67,5152,2.3,53.87,414969,223540,10,0,6902,2.89,4699,1.97,56.26,423801,238433
"2019-10-06 23:50:02","Lisboa","Lisboa","LOCAL-110000",39,9,134,132,22963,2.15,15721,1.47,57.07,1867901,1065997,39,0,21416,1.92,16667,1.49,60.39,1849653,1116978
"2019-10-06 23:50:02","Madeira","Madeira","LOCAL-300000",6,0,54,54,697,0.54,2292,1.77,50.29,258144,129821,6,0,1018,0.81,3597,2.88,48.9,255821,125104
"2019-10-06 23:50:02","Portalegre","Portalegre","LOCAL-120000",2,0,69,69,1188,2.32,988,1.93,53.13,96391,51212,2,0,1130,1.92,896,1.52,58.31,101189,59004
"2019-10-06 23:50:02","Porto","Porto","LOCAL-130000",40,0,243,243,21233,2.27,15185,1.63,58.59,1594688,934379,39,0,18902,1.97,14073,1.47,60.3,1591787,959919
"2019-10-06 23:50:02","Santarém","Santarém","LOCAL-140000",9,0,141,141,6022,2.91,4011,1.94,54.38,380489,206918,9,0,5142,2.26,3967,1.74,57.87,393314,227620
"2019-10-06 23:50:02","Setúbal","Setúbal","LOCAL-150000",10,8,55,52,7511,2.13,5422,1.54,53.58,657503,352316,12,0,6587,1.75,5575,1.48,58.22,646295,376244
"2019-10-06 23:50:02","Viana do Castelo","Viana do Castelo","LOCAL-160000",6,0,208,208,3617,2.97,2199,1.8,50.6,240917,121913,6,0,3228,2.51,2141,1.67,50.74,253219,128488
"2019-10-06 23:50:02","Vila Real","Vila Real","LOCAL-170000",5,0,197,197,2258,2.25,2397,2.39,45.76,219087,100260,5,0,1919,1.74,1960,1.78,48.26,228497,110273
"2019-10-06 23:50:02","Viseu","Viseu","LOCAL-180000",8,0,277,277,4995,2.81,3700,2.08,51.04,348061,177647,9,0,4235,2.22,3632,1.9,51.28,371931,190712
"2019-10-06 23:55:01","Território Nacional","Território Nacional","LOCAL-500000",209,17,3092,3087,128180,2.56,87563,1.75,54.44,9210758,5014231,212,0,111232,2.1,85420,1.61,56.92,9308618,5298123
"2019-10-06 23:55:01","Açores","Açores","LOCAL-400000",5,0,156,156,3926,4.7,1363,1.63,36.5,228954,83565,5,0,3047,3.25,1583,1.69,41.22,227546,93803
"2019-10-06 23:55:01","Aveiro","Aveiro","LOCAL-010000",16,0,147,147,10642,3.02,6375,1.81,54.55,645655,352179,16,0,9163,2.49,6130,1.67,56.31,653597,368071
"2019-10-06 23:55:01","Beja","Beja","LOCAL-020000",3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,3,0,1230,1.65,1132,1.52,57.77,128926,74485
"2019-10-06 23:55:01","Braga","Braga","LOCAL-030000",19,0,347,347,14504,3.12,8029,1.72,59.83,778173,465570,19,0,10708,2.26,6112,1.29,60.21,787768,474341
"2019-10-06 23:55:01","Bragança","Bragança","LOCAL-040000",3,0,226,226,1306,2.06,1416,2.23,44.89,141541,63534,3,0,1189,1.71,1408,2.02,47.23,147465,69644
"2019-10-06 23:55:01","Castelo Branco","Castelo Branco","LOCAL-050000",4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,4,0,2091,2.01,2167,2.08,57.46,181378,104223
"2019-10-06 23:55:01","Coimbra","Coimbra","LOCAL-060000",9,0,155,155,6889,3.38,3814,1.87,53.66,380095,203950,9,0,5929,2.69,3536,1.61,56.33,390947,220211
"2019-10-06 23:55:01","Évora","Évora","LOCAL-070000",3,0,69,69,1680,2.27,1047,1.41,54.15,136696,74026,3,0,1421,1.68,1079,1.28,59.9,141258,84617
"2019-10-06 23:55:01","Faro","Faro","LOCAL-080000",9,0,67,67,4900,2.84,3069,1.78,45.83,376801,172699,9,0,4286,2.25,3079,1.62,51.38,370764,190484
"2019-10-06 23:55:01","Guarda","Guarda","LOCAL-090000",3,0,242,242,2026,2.64,2057,2.68,50.58,151535,76649,4,0,1689,1.98,1987,2.32,52.29,163462,85469
"2019-10-06 23:55:01","Leiria","Leiria","LOCAL-100000",10,0,110,110,8202,3.67,5152,2.3,53.88,415065,223632,10,0,6902,2.89,4699,1.97,56.26,423801,238433
"2019-10-06 23:55:01","Lisboa","Lisboa","LOCAL-110000",39,9,134,132,22963,2.15,15721,1.47,57.07,1867901,1065997,39,0,21416,1.92,16667,1.49,60.39,1849653,1116978
"2019-10-06 23:55:01","Madeira","Madeira","LOCAL-300000",6,0,54,54,697,0.54,2292,1.77,50.29,258144,129821,6,0,1018,0.81,3597,2.88,48.9,255821,125104
"2019-10-06 23:55:01","Portalegre","Portalegre","LOCAL-120000",2,0,69,69,1188,2.32,988,1.93,53.13,96391,51212,2,0,1130,1.92,896,1.52,58.31,101189,59004
"2019-10-06 23:55:01","Porto","Porto","LOCAL-130000",40,0,243,243,21233,2.27,15185,1.63,58.59,1594688,934379,39,0,18902,1.97,14073,1.47,60.3,1591787,959919
"2019-10-06 23:55:01","Santarém","Santarém","LOCAL-140000",9,0,141,141,6022,2.91,4011,1.94,54.38,380489,206918,9,0,5142,2.26,3967,1.74,57.87,393314,227620
"2019-10-06 23:55:01","Setúbal","Setúbal","LOCAL-150000",10,8,55,52,7511,2.13,5422,1.54,53.58,657503,352316,12,0,6587,1.75,5575,1.48,58.22,646295,376244
"2019-10-06 23:55:01","Viana do Castelo","Viana do Castelo","LOCAL-160000",6,0,208,208,3617,2.97,2199,1.8,50.6,240917,121913,6,0,3228,2.51,2141,1.67,50.74,253219,128488
"2019-10-06 23:55:01","Vila Real","Vila Real","LOCAL-170000",5,0,197,197,2258,2.25,2397,2.39,45.76,219087,100260,5,0,1919,1.74,1960,1.78,48.26,228497,110273
"2019-10-06 23:55:01","Viseu","Viseu","LOCAL-180000",8,0,277,277,4995,2.81,3700,2.08,51.04,348061,177647,9,0,4235,2.22,3632,1.9,51.28,371931,190712
"2019-10-07 00:00:02","Território Nacional","Território Nacional","LOCAL-500000",210,16,3092,3088,128360,2.55,87677,1.75,54.45,9227156,5024053,212,0,111410,2.1,85545,1.61,56.93,9323907,5307843
"2019-10-07 00:00:02","Açores","Açores","LOCAL-400000",5,0,156,156,3926,4.7,1363,1.63,36.5,228954,83565,5,0,3047,3.25,1583,1.69,41.22,227546,93803
"2019-10-07 00:00:02","Aveiro","Aveiro","LOCAL-010000",16,0,147,147,10642,3.02,6375,1.81,54.55,645655,352179,16,0,9163,2.49,6130,1.67,56.31,653597,368071
"2019-10-07 00:00:02","Beja","Beja","LOCAL-020000",3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,3,0,1230,1.65,1132,1.52,57.77,128926,74485
"2019-10-07 00:00:02","Braga","Braga","LOCAL-030000",19,0,347,347,14504,3.12,8029,1.72,59.83,778173,465570,19,0,10708,2.26,6112,1.29,60.21,787768,474341
"2019-10-07 00:00:02","Bragança","Bragança","LOCAL-040000",3,0,226,226,1306,2.06,1416,2.23,44.89,141541,63534,3,0,1189,1.71,1408,2.02,47.23,147465,69644
"2019-10-07 00:00:02","Castelo Branco","Castelo Branco","LOCAL-050000",4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,4,0,2091,2.01,2167,2.08,57.46,181378,104223
"2019-10-07 00:00:02","Coimbra","Coimbra","LOCAL-060000",9,0,155,155,6889,3.38,3814,1.87,53.66,380095,203950,9,0,5929,2.69,3536,1.61,56.33,390947,220211
"2019-10-07 00:00:02","Évora","Évora","LOCAL-070000",3,0,69,69,1680,2.27,1047,1.41,54.15,136696,74026,3,0,1421,1.68,1079,1.28,59.9,141258,84617
"2019-10-07 00:00:02","Faro","Faro","LOCAL-080000",9,0,67,67,4900,2.84,3069,1.78,45.83,376801,172699,9,0,4286,2.25,3079,1.62,51.38,370764,190484
"2019-10-07 00:00:02","Guarda","Guarda","LOCAL-090000",3,0,242,242,2026,2.64,2057,2.68,50.58,151535,76649,4,0,1689,1.98,1987,2.32,52.29,163462,85469
"2019-10-07 00:00:02","Leiria","Leiria","LOCAL-100000",10,0,110,110,8202,3.67,5152,2.3,53.88,415065,223632,10,0,6902,2.89,4699,1.97,56.26,423801,238433
"2019-10-07 00:00:02","Lisboa","Lisboa","LOCAL-110000",39,9,134,132,22961,2.15,15729,1.48,57.07,1867900,1065978,39,0,21416,1.92,16667,1.49,60.39,1849653,1116978
"2019-10-07 00:00:02","Madeira","Madeira","LOCAL-300000",6,0,54,54,697,0.54,2292,1.77,50.29,258144,129821,6,0,1018,0.81,3597,2.88,48.9,255821,125104
"2019-10-07 00:00:02","Portalegre","Portalegre","LOCAL-120000",2,0,69,69,1188,2.32,988,1.93,53.13,96391,51212,2,0,1130,1.92,896,1.52,58.31,101189,59004
"2019-10-07 00:00:02","Porto","Porto","LOCAL-130000",40,0,243,243,21233,2.27,15185,1.63,58.59,1594688,934379,39,0,18902,1.97,14073,1.47,60.3,1591787,959919
"2019-10-07 00:00:02","Santarém","Santarém","LOCAL-140000",9,0,141,141,6022,2.91,4011,1.94,54.38,380489,206918,9,0,5142,2.26,3967,1.74,57.87,393314,227620
"2019-10-07 00:00:02","Setúbal","Setúbal","LOCAL-150000",11,7,55,53,7693,2.12,5528,1.53,53.74,673902,362157,12,0,6765,1.75,5700,1.48,58.34,661584,385964
"2019-10-07 00:00:02","Viana do Castelo","Viana do Castelo","LOCAL-160000",6,0,208,208,3617,2.97,2199,1.8,50.6,240917,121913,6,0,3228,2.51,2141,1.67,50.74,253219,128488
"2019-10-07 00:00:02","Vila Real","Vila Real","LOCAL-170000",5,0,197,197,2258,2.25,2397,2.39,45.76,219087,100260,5,0,1919,1.74,1960,1.78,48.26,228497,110273
"2019-10-07 00:00:02","Viseu","Viseu","LOCAL-180000",8,0,277,277,4995,2.81,3700,2.08,51.04,348061,177647,9,0,4235,2.22,3632,1.9,51.28,371931,190712
"2019-10-07 00:05:01","Território Nacional","Território Nacional","LOCAL-500000",210,16,3092,3088,128360,2.55,87677,1.75,54.45,9227156,5024053,212,0,111410,2.1,85545,1.61,56.93,9323907,5307843
"2019-10-07 00:05:01","Açores","Açores","LOCAL-400000",5,0,156,156,3926,4.7,1363,1.63,36.5,228954,83565,5,0,3047,3.25,1583,1.69,41.22,227546,93803
"2019-10-07 00:05:01","Aveiro","Aveiro","LOCAL-010000",16,0,147,147,10642,3.02,6375,1.81,54.55,645655,352179,16,0,9163,2.49,6130,1.67,56.31,653597,368071
"2019-10-07 00:05:01","Beja","Beja","LOCAL-020000",3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,3,0,1230,1.65,1132,1.52,57.77,128926,74485
"2019-10-07 00:05:01","Braga","Braga","LOCAL-030000",19,0,347,347,14504,3.12,8029,1.72,59.83,778173,465570,19,0,10708,2.26,6112,1.29,60.21,787768,474341
"2019-10-07 00:05:01","Bragança","Bragança","LOCAL-040000",3,0,226,226,1306,2.06,1416,2.23,44.89,141541,63534,3,0,1189,1.71,1408,2.02,47.23,147465,69644
"2019-10-07 00:05:01","Castelo Branco","Castelo Branco","LOCAL-050000",4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,4,0,2091,2.01,2167,2.08,57.46,181378,104223
"2019-10-07 00:05:01","Coimbra","Coimbra","LOCAL-060000",9,0,155,155,6889,3.38,3814,1.87,53.66,380095,203950,9,0,5929,2.69,3536,1.61,56.33,390947,220211
"2019-10-07 00:05:01","Évora","Évora","LOCAL-070000",3,0,69,69,1680,2.27,1047,1.41,54.15,136696,74026,3,0,1421,1.68,1079,1.28,59.9,141258,84617
"2019-10-07 00:05:01","Faro","Faro","LOCAL-080000",9,0,67,67,4900,2.84,3069,1.78,45.83,376801,172699,9,0,4286,2.25,3079,1.62,51.38,370764,190484
"2019-10-07 00:05:01","Guarda","Guarda","LOCAL-090000",3,0,242,242,2026,2.64,2057,2.68,50.58,151535,76649,4,0,1689,1.98,1987,2.32,52.29,163462,85469
"2019-10-07 00:05:01","Leiria","Leiria","LOCAL-100000",10,0,110,110,8202,3.67,5152,2.3,53.88,415065,223632,10,0,6902,2.89,4699,1.97,56.26,423801,238433
"2019-10-07 00:05:01","Lisboa","Lisboa","LOCAL-110000",39,9,134,132,22961,2.15,15729,1.48,57.07,1867900,1065978,39,0,21416,1.92,16667,1.49,60.39,1849653,1116978
"2019-10-07 00:05:01","Madeira","Madeira","LOCAL-300000",6,0,54,54,697,0.54,2292,1.77,50.29,258144,129821,6,0,1018,0.81,3597,2.88,48.9,255821,125104
"2019-10-07 00:05:01","Portalegre","Portalegre","LOCAL-120000",2,0,69,69,1188,2.32,988,1.93,53.13,96391,51212,2,0,1130,1.92,896,1.52,58.31,101189,59004
"2019-10-07 00:05:01","Porto","Porto","LOCAL-130000",40,0,243,243,21233,2.27,15185,1.63,58.59,1594688,934379,39,0,18902,1.97,14073,1.47,60.3,1591787,959919
"2019-10-07 00:05:01","Santarém","Santarém","LOCAL-140000",9,0,141,141,6022,2.91,4011,1.94,54.38,380489,206918,9,0,5142,2.26,3967,1.74,57.87,393314,227620
"2019-10-07 00:05:01","Setúbal","Setúbal","LOCAL-150000",11,7,55,53,7693,2.12,5528,1.53,53.74,673902,362157,12,0,6765,1.75,5700,1.48,58.34,661584,385964
"2019-10-07 00:05:01","Viana do Castelo","Viana do Castelo","LOCAL-160000",6,0,208,208,3617,2.97,2199,1.8,50.6,240917,121913,6,0,3228,2.51,2141,1.67,50.74,253219,128488
"2019-10-07 00:05:01","Vila Real","Vila Real","LOCAL-170000",5,0,197,197,2258,2.25,2397,2.39,45.76,219087,100260,5,0,1919,1.74,1960,1.78,48.26,228497,110273
"2019-10-07 00:05:01","Viseu","Viseu","LOCAL-180000",8,0,277,277,4995,2.81,3700,2.08,51.04,348061,177647,9,0,4235,2.22,3632,1.9,51.28,371931,190712
"2019-10-07 00:10:02","Território Nacional","Território Nacional","LOCAL-500000",210,16,3092,3088,128360,2.55,87677,1.75,54.45,9227156,5024053,212,0,111410,2.1,85545,1.61,56.93,9323907,5307843
"2019-10-07 00:10:02","Açores","Açores","LOCAL-400000",5,0,156,156,3926,4.7,1363,1.63,36.5,228954,83565,5,0,3047,3.25,1583,1.69,41.22,227546,93803
"2019-10-07 00:10:02","Aveiro","Aveiro","LOCAL-010000",16,0,147,147,10642,3.02,6375,1.81,54.55,645655,352179,16,0,9163,2.49,6130,1.67,56.31,653597,368071
"2019-10-07 00:10:02","Beja","Beja","LOCAL-020000",3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,3,0,1230,1.65,1132,1.52,57.77,128926,74485
"2019-10-07 00:10:02","Braga","Braga","LOCAL-030000",19,0,347,347,14504,3.12,8029,1.72,59.83,778173,465570,19,0,10708,2.26,6112,1.29,60.21,787768,474341
"2019-10-07 00:10:02","Bragança","Bragança","LOCAL-040000",3,0,226,226,1306,2.06,1416,2.23,44.89,141541,63534,3,0,1189,1.71,1408,2.02,47.23,147465,69644
"2019-10-07 00:10:02","Castelo Branco","Castelo Branco","LOCAL-050000",4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,4,0,2091,2.01,2167,2.08,57.46,181378,104223
"2019-10-07 00:10:02","Coimbra","Coimbra","LOCAL-060000",9,0,155,155,6889,3.38,3814,1.87,53.66,380095,203950,9,0,5929,2.69,3536,1.61,56.33,390947,220211
"2019-10-07 00:10:02","Évora","Évora","LOCAL-070000",3,0,69,69,1680,2.27,1047,1.41,54.15,136696,74026,3,0,1421,1.68,1079,1.28,59.9,141258,84617
"2019-10-07 00:10:02","Faro","Faro","LOCAL-080000",9,0,67,67,4900,2.84,3069,1.78,45.83,376801,172699,9,0,4286,2.25,3079,1.62,51.38,370764,190484
"2019-10-07 00:10:02","Guarda","Guarda","LOCAL-090000",3,0,242,242,2026,2.64,2057,2.68,50.58,151535,76649,4,0,1689,1.98,1987,2.32,52.29,163462,85469
"2019-10-07 00:10:02","Leiria","Leiria","LOCAL-100000",10,0,110,110,8202,3.67,5152,2.3,53.88,415065,223632,10,0,6902,2.89,4699,1.97,56.26,423801,238433
"2019-10-07 00:10:02","Lisboa","Lisboa","LOCAL-110000",39,9,134,132,22961,2.15,15729,1.48,57.07,1867900,1065978,39,0,21416,1.92,16667,1.49,60.39,1849653,1116978
"2019-10-07 00:10:02","Madeira","Madeira","LOCAL-300000",6,0,54,54,697,0.54,2292,1.77,50.29,258144,129821,6,0,1018,0.81,3597,2.88,48.9,255821,125104
"2019-10-07 00:10:02","Portalegre","Portalegre","LOCAL-120000",2,0,69,69,1188,2.32,988,1.93,53.13,96391,51212,2,0,1130,1.92,896,1.52,58.31,101189,59004
"2019-10-07 00:10:02","Porto","Porto","LOCAL-130000",40,0,243,243,21233,2.27,15185,1.63,58.59,1594688,934379,39,0,18902,1.97,14073,1.47,60.3,1591787,959919
"2019-10-07 00:10:02","Santarém","Santarém","LOCAL-140000",9,0,141,141,6022,2.91,4011,1.94,54.38,380489,206918,9,0,5142,2.26,3967,1.74,57.87,393314,227620
"2019-10-07 00:10:02","Setúbal","Setúbal","LOCAL-150000",11,7,55,53,7693,2.12,5528,1.53,53.74,673902,362157,12,0,6765,1.75,5700,1.48,58.34,661584,385964
"2019-10-07 00:10:02","Viana do Castelo","Viana do Castelo","LOCAL-160000",6,0,208,208,3617,2.97,2199,1.8,50.6,240917,121913,6,0,3228,2.51,2141,1.67,50.74,253219,128488
"2019-10-07 00:10:02","Vila Real","Vila Real","LOCAL-170000",5,0,197,197,2258,2.25,2397,2.39,45.76,219087,100260,5,0,1919,1.74,1960,1.78,48.26,228497,110273
"2019-10-07 00:10:02","Viseu","Viseu","LOCAL-180000",8,0,277,277,4995,2.81,3700,2.08,51.04,348061,177647,9,0,4235,2.22,3632,1.9,51.28,371931,190712
"2019-10-07 00:15:01","Território Nacional","Território Nacional","LOCAL-500000",211,15,3092,3089,128551,2.55,87879,1.74,54.43,9253765,5036648,213,0,111581,2.1,85751,1.61,56.91,9351469,5322379
"2019-10-07 00:15:01","Açores","Açores","LOCAL-400000",5,0,156,156,3926,4.7,1363,1.63,36.5,228954,83565,5,0,3047,3.25,1583,1.69,41.22,227546,93803
"2019-10-07 00:15:01","Aveiro","Aveiro","LOCAL-010000",16,0,147,147,10642,3.02,6375,1.81,54.55,645655,352179,16,0,9163,2.49,6130,1.67,56.31,653597,368071
"2019-10-07 00:15:01","Beja","Beja","LOCAL-020000",3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,3,0,1230,1.65,1132,1.52,57.77,128926,74485
"2019-10-07 00:15:01","Braga","Braga","LOCAL-030000",19,0,347,347,14504,3.12,8029,1.72,59.83,778173,465570,19,0,10708,2.26,6112,1.29,60.21,787768,474341
"2019-10-07 00:15:01","Bragança","Bragança","LOCAL-040000",3,0,226,226,1306,2.06,1416,2.23,44.89,141541,63534,3,0,1189,1.71,1408,2.02,47.23,147465,69644
"2019-10-07 00:15:01","Castelo Branco","Castelo Branco","LOCAL-050000",4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,4,0,2091,2.01,2167,2.08,57.46,181378,104223
"2019-10-07 00:15:01","Coimbra","Coimbra","LOCAL-060000",9,0,155,155,6889,3.38,3814,1.87,53.66,380095,203950,9,0,5929,2.69,3536,1.61,56.33,390947,220211
"2019-10-07 00:15:01","Évora","Évora","LOCAL-070000",3,0,69,69,1680,2.27,1047,1.41,54.15,136696,74026,3,0,1421,1.68,1079,1.28,59.9,141258,84617
"2019-10-07 00:15:01","Faro","Faro","LOCAL-080000",9,0,67,67,4900,2.84,3069,1.78,45.83,376801,172699,9,0,4286,2.25,3079,1.62,51.38,370764,190484
"2019-10-07 00:15:01","Guarda","Guarda","LOCAL-090000",3,0,242,242,2026,2.64,2057,2.68,50.58,151535,76649,4,0,1689,1.98,1987,2.32,52.29,163462,85469
"2019-10-07 00:15:01","Leiria","Leiria","LOCAL-100000",10,0,110,110,8202,3.67,5152,2.3,53.88,415065,223632,10,0,6902,2.89,4699,1.97,56.26,423801,238433
"2019-10-07 00:15:01","Lisboa","Lisboa","LOCAL-110000",39,9,134,133,23176,2.16,15838,1.47,57.11,1881850,1074728,40,0,21600,1.92,16788,1.49,60.42,1862901,1125608
"2019-10-07 00:15:01","Madeira","Madeira","LOCAL-300000",6,0,54,54,697,0.54,2292,1.77,50.29,258144,129821,6,0,1018,0.81,3597,2.88,48.9,255821,125104
"2019-10-07 00:15:01","Portalegre","Portalegre","LOCAL-120000",2,0,69,69,1188,2.32,988,1.93,53.13,96391,51212,2,0,1130,1.92,896,1.52,58.31,101189,59004
"2019-10-07 00:15:01","Porto","Porto","LOCAL-130000",40,0,243,243,21233,2.27,15185,1.63,58.59,1594688,934379,39,0,18902,1.97,14073,1.47,60.3,1591787,959919
"2019-10-07 00:15:01","Santarém","Santarém","LOCAL-140000",9,0,141,141,6022,2.91,4011,1.94,54.38,380489,206918,9,0,5142,2.26,3967,1.74,57.87,393314,227620
"2019-10-07 00:15:01","Setúbal","Setúbal","LOCAL-150000",12,6,55,54,7884,2.1,5730,1.53,53.5,700511,374752,13,0,6936,1.73,5906,1.47,58.12,689146,400500
"2019-10-07 00:15:01","Viana do Castelo","Viana do Castelo","LOCAL-160000",6,0,208,208,3617,2.97,2199,1.8,50.6,240917,121913,6,0,3228,2.51,2141,1.67,50.74,253219,128488
"2019-10-07 00:15:01","Vila Real","Vila Real","LOCAL-170000",5,0,197,197,2258,2.25,2397,2.39,45.76,219087,100260,5,0,1919,1.74,1960,1.78,48.26,228497,110273
"2019-10-07 00:15:01","Viseu","Viseu","LOCAL-180000",8,0,277,277,4995,2.81,3700,2.08,51.04,348061,177647,9,0,4235,2.22,3632,1.9,51.28,371931,190712
"2019-10-07 00:20:02","Território Nacional","Território Nacional","LOCAL-500000",211,15,3092,3090,128766,2.55,87988,1.74,54.44,9267715,5045398,214,0,111765,2.1,85872,1.61,56.93,9364717,5331009
"2019-10-07 00:20:02","Açores","Açores","LOCAL-400000",5,0,156,156,3926,4.7,1363,1.63,36.5,228954,83565,5,0,3047,3.25,1583,1.69,41.22,227546,93803
